Room Id,Arrival Date,Assigned Room Type,Country,Customer Type,Deposit Type,Distribution Channel,Hotel,Is Canceled,Market Segment,Meal,Reservation Status,Reservation Status Date,Reserved Room Type,Adr,Adults,Agent,Babies,Booking Changes,Children,Company,Days In Waiting List,Is Repeated Guest,Lead Time,Previous Bookings Not Canceled,Previous Cancellations,Required Car Parking Spaces,Stays In Week Nights,Stays In Weekend Nights,Total days,Rev
id_00000135,27-09-2015,A,Spain,Transient-Party,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,30-09-2015,A,170,1,1,0,1,0,,0,0,18,0,0,0,1,2,3,510
id_00000136,27-09-2015,A,Great Britain,Transient-Party,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,30-09-2015,A,170,1,1,0,1,0,,0,0,18,0,0,0,1,2,3,510
id_00000137,27-09-2015,A,Italy,Transient-Party,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,30-09-2015,A,170,1,1,0,1,0,,0,0,18,0,0,0,1,2,3,510
id_00000138,24-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,30-09-2015,A,170,1,1,0,2,0,,0,0,2,0,0,0,4,2,6,1020
id_00000139,25-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,30-09-2015,A,170,1,1,0,2,0,,0,0,16,0,0,0,3,2,5,850
id_00000140,26-09-2015,A,Spain,Transient-Party,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,29-09-2015,A,170,1,1,0,2,0,,0,0,17,0,0,0,1,2,3,510
id_00000141,26-09-2015,A,Italy,Transient-Party,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,29-09-2015,A,170,1,1,0,2,0,,0,0,17,0,0,0,1,2,3,510
id_00000142,26-09-2015,A,USA,Transient-Party,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,29-09-2015,A,170,1,1,0,2,0,,0,0,17,0,0,0,1,2,3,510
id_00000143,26-09-2015,A,IRN,Transient-Party,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,30-09-2015,A,170,1,1,0,2,0,,0,0,17,0,0,0,2,2,4,680
id_00000144,27-09-2015,A,CHE,Transient-Party,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,29-09-2015,A,170,1,1,0,2,0,,0,0,18,0,0,0,0,2,2,340
id_00000145,02-09-2015,A,Brazil,Transient-Party,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,05-09-2015,A,60,2,1,0,0,0,,0,0,63,0,0,0,3,0,3,180
id_00000146,02-09-2015,A,Brazil,Transient-Party,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,05-09-2015,A,60,2,1,0,0,0,,0,0,63,0,0,0,3,0,3,180
id_00000147,02-09-2015,A,Brazil,Transient-Party,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,05-09-2015,A,60,2,1,0,0,0,,0,0,63,0,0,0,3,0,3,180
id_00000148,02-09-2015,A,Spain,Transient-Party,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,05-09-2015,A,60,2,1,0,0,0,,0,0,63,0,0,0,3,0,3,180
id_00000149,09-09-2015,A,Spain,Transient-Party,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,11-09-2015,A,62,2,1,0,0,0,,0,0,69,0,0,0,2,0,2,124
id_00000150,12-09-2015,A,Germany,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,16-09-2015,A,116.75,2,14,0,0,0,,0,0,12,0,0,0,2,2,4,467
id_00000151,05-09-2015,D,Spain,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,07-09-2015,A,105,2,,0,0,0,,0,0,16,0,0,0,1,1,2,210
id_00000152,23-09-2015,F,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,24-09-2015,A,152,2,,0,0,0,,0,0,0,0,0,0,1,0,1,152
id_00000153,18-08-2015,D,Spain,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,20-08-2015,D,110,3,,0,0,0,,0,0,12,0,0,0,2,0,2,220
id_00000154,30-12-2015,D,Spain,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,02-01-2016,D,104.17,2,14,0,0,0,,0,0,57,0,0,0,3,0,3,312.51
id_00000155,27-12-2015,D,France,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,02-01-2016,D,128.22,2,,0,0,0,,0,0,72,0,0,0,4,2,6,769.32
id_00000156,27-12-2015,D,France,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,02-01-2016,D,128.22,2,,0,0,0,,0,0,72,0,0,0,4,2,6,769.32
id_00000157,18-12-2015,D,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,22-12-2015,D,126.3,3,14,0,0,0,,0,0,74,0,0,0,2,2,4,505.2
id_00000158,25-11-2015,D,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,26-11-2015,D,115,1,14,0,0,0,,0,0,1,0,0,0,1,0,1,115
id_00000159,08-09-2015,D,Spain,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,12-09-2015,D,75,2,,0,0,0,,0,0,4,0,0,0,4,0,4,300
id_00000160,12-09-2015,E,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,13-09-2015,D,187,2,,0,0,0,,0,0,11,0,0,0,1,0,1,187
id_00000161,09-08-2015,E,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,10-08-2015,E,67.5,2,,0,0,0,,0,0,2,0,0,0,0,1,1,67.5
id_00000162,09-08-2015,E,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,10-08-2015,E,67.5,2,,0,0,0,,0,0,2,0,0,0,0,1,1,67.5
id_00000163,14-10-2015,E,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,16-10-2015,E,146,1,,0,0,0,,0,0,0,0,0,0,2,0,2,292
id_00000164,14-10-2015,E,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,16-10-2015,E,146,2,,0,0,0,,0,0,0,0,0,0,2,0,2,292
id_00000165,04-10-2015,E,France,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,10-10-2015,E,146,2,,0,0,0,,0,0,11,0,0,0,4,2,6,876
id_00000166,04-10-2015,F,Great Britain,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,07-10-2015,F,186,3,14,0,0,0,,0,0,13,0,0,0,1,2,3,558
id_00000167,19-09-2015,G,Spain,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,25-09-2015,F,189.17,3,,0,0,0,,0,0,5,0,0,0,4,2,6,1135.02
id_00000168,25-08-2015,D,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,27-08-2015,A,121,2,,0,0,1,,0,0,0,0,0,0,2,0,2,242
id_00000169,29-08-2015,D,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,30-08-2015,A,90,2,,0,1,1,,0,0,3,0,0,0,1,0,1,90
id_00000170,29-08-2015,D,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,30-08-2015,A,90,2,,0,1,1,,0,0,3,0,0,0,1,0,1,90
id_00000171,16-08-2015,D,Spain,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,19-08-2015,A,90,2,14,0,0,1,,0,0,6,0,0,0,1,2,3,270
id_00000172,16-08-2015,D,Spain,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,19-08-2015,A,90,2,14,0,0,1,,0,0,6,0,0,0,1,2,3,270
id_00000173,12-12-2015,D,POL,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,15-12-2015,A,93.33,2,,0,0,1,,0,0,26,0,0,0,1,2,3,279.99
id_00000174,29-11-2015,D,Italy,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,02-12-2015,A,93.33,2,,0,0,1,,0,0,10,0,0,0,1,2,3,279.99
id_00000175,29-11-2015,D,Italy,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,02-12-2015,A,93.33,2,,0,0,1,,0,0,10,0,0,0,1,2,3,279.99
id_00000176,26-09-2015,D,AGO,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,27-09-2015,A,170,2,,0,0,1,,0,0,1,0,0,0,1,0,1,170
id_00000177,18-08-2015,D,Spain,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,20-08-2015,D,92.5,2,,0,0,1,,0,0,12,0,0,0,2,0,2,185
id_00000178,18-08-2015,D,Spain,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,20-08-2015,D,92.5,2,,0,0,1,,0,0,12,0,0,0,2,0,2,185
id_00000179,24-07-2015,D,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,26-07-2015,D,0,2,,0,1,1,,0,0,0,0,0,0,2,0,2,0
id_00000180,15-10-2015,D,MYS,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,17-10-2015,D,141,2,,0,1,1,,0,0,24,0,0,0,2,0,2,282
id_00000181,22-08-2015,D,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,23-08-2015,A,130,2,,0,0,2,,0,0,0,0,0,0,1,0,1,130
id_00000182,11-08-2015,D,DNK,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,13-08-2015,D,15,2,,0,0,2,,0,0,2,0,0,0,2,0,2,30
id_00000183,05-09-2015,F,Spain,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,07-09-2015,F,185,2,,0,0,2,,0,0,16,0,0,0,1,1,2,370
id_00000184,20-08-2015,A,STP,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,21-08-2015,A,124,2,,0,0,0,,0,0,0,0,0,0,1,0,1,124
id_00000185,25-10-2015,A,Great Britain,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,29-10-2015,A,118.5,1,,0,0,0,,0,0,6,0,0,0,2,2,4,474
id_00000186,05-10-2015,A,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,10-10-2015,A,114,2,14,0,0,0,,0,0,12,0,0,0,4,1,5,570
id_00000187,30-10-2015,A,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,02-11-2015,A,79.8,2,14,0,0,0,,0,0,43,0,0,0,2,1,3,239.4
id_00000188,25-10-2015,A,Great Britain,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,29-10-2015,A,123.5,2,,0,0,0,,0,0,6,0,0,0,2,2,4,494
id_00000189,05-10-2015,D,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,10-10-2015,A,114,2,14,0,0,0,,0,0,12,0,0,0,4,1,5,570
id_00000190,20-10-2015,E,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,21-10-2015,A,134,2,14,0,0,0,,0,0,28,0,0,0,1,0,1,134
id_00000191,15-09-2015,D,France,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,20-09-2015,A,112.6,2,14,0,0,0,,0,0,20,0,0,0,5,0,5,563
id_00000192,27-12-2015,E,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,02-01-2016,E,173.39,3,,0,2,0,,0,0,72,0,0,0,4,2,6,1040.34
id_00000193,29-12-2015,D,Spain,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,02-01-2016,A,132.25,2,14,0,1,1,,0,0,103,0,0,0,4,0,4,529
id_00000194,29-12-2015,D,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,02-01-2016,A,143.5,2,14,0,1,1,,0,0,103,0,0,0,4,0,4,574
id_00000195,05-11-2015,D,Italy,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,10-11-2015,D,116.95,2,14,0,0,1,,0,0,22,0,0,0,3,2,5,584.75
id_00000196,05-11-2015,D,Italy,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,10-11-2015,D,116.95,2,14,0,0,1,,0,0,22,0,0,0,3,2,5,584.75
id_00000197,04-09-2015,E,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,06-09-2015,E,0,2,,0,0,1,,0,0,3,0,0,0,2,0,2,0
id_00000198,26-12-2015,F,Portugal,Transient,No Deposit,Direct,City Hotel,0,Direct,BB,Check-Out,28-12-2015,F,171,2,,0,0,2,,0,0,1,0,0,0,1,1,2,342
id_00000199,17-09-2015,E,France,Transient,No Deposit,GDS,City Hotel,0,Online TA,BB,Check-Out,20-09-2015,D,120,1,54,0,0,0,,0,0,27,0,0,0,3,0,3,360
id_00000200,12-10-2015,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Complementary,BB,Check-Out,15-10-2015,A,0,1,,0,0,0,46,0,0,2,0,0,0,2,1,3,0
id_00000201,04-08-2015,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Direct,BB,Check-Out,08-08-2015,A,75,2,,0,2,0,,0,0,0,0,0,0,4,0,4,300
id_00000202,12-10-2015,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Direct,BB,Check-Out,15-10-2015,A,109,2,,0,0,0,,0,0,2,0,0,0,2,1,3,327
id_00000203,25-09-2015,D,Brazil,Transient,No Deposit,TA/TO,City Hotel,0,Direct,BB,Check-Out,26-09-2015,A,170,2,,0,0,0,,0,0,1,0,0,0,1,0,1,170
id_00000204,31-08-2015,A,RUS,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,04-09-2015,A,0,1,1,0,0,0,,0,0,0,0,0,0,3,1,4,0
id_00000205,05-08-2015,A,Spain,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,07-08-2015,A,62,2,1,0,0,0,,0,0,34,0,0,0,2,0,2,124
id_00000206,12-08-2015,A,France,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,13-08-2015,A,124,2,1,0,0,0,,0,0,0,0,0,0,1,0,1,124
id_00000207,25-08-2015,A,Spain,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,30-08-2015,A,62,2,1,0,0,0,,0,0,50,0,0,0,5,0,5,310
id_00000208,03-08-2015,A,Spain,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,07-08-2015,A,62,2,1,0,0,0,,0,0,28,0,0,0,3,1,4,248
id_00000209,05-08-2015,D,Spain,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,07-08-2015,A,84,3,1,0,1,0,,0,0,34,0,0,0,2,0,2,168
id_00000210,01-12-2015,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,04-12-2015,A,34.5,1,1,0,1,0,,0,0,1,0,0,0,3,0,3,103.5
id_00000211,22-07-2015,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,24-07-2015,A,62,2,1,0,7,0,,0,0,20,0,0,0,2,0,2,124
id_00000212,31-07-2015,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,04-08-2015,A,36,2,1,0,0,0,,0,0,0,0,0,0,2,2,4,144
id_00000213,18-07-2015,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,23-07-2015,A,62,2,1,0,1,0,,0,0,12,0,0,0,3,2,5,310
id_00000214,26-07-2015,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,31-07-2015,A,0,2,1,0,1,0,,0,0,5,0,0,0,3,2,5,0
id_00000215,22-11-2015,A,Germany,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,26-11-2015,A,75,2,37,0,1,0,,0,0,0,0,0,0,2,2,4,300
id_00000216,15-10-2015,A,ISR,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,16-10-2015,A,75,1,37,0,0,0,,0,0,0,0,0,0,1,0,1,75
id_00000217,12-10-2015,A,ISR,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,15-10-2015,A,106.67,1,37,0,0,0,,0,0,0,0,0,0,2,1,3,320.01
id_00000218,12-10-2015,D,ISR,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,15-10-2015,A,123.33,2,37,0,0,0,,0,0,0,0,0,0,2,1,3,369.99
id_00000219,07-10-2015,G,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,09-10-2015,A,62,2,1,0,0,0,,0,0,97,0,0,0,2,0,2,124
id_00000220,01-09-2015,A,Italy,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,04-09-2015,A,0,1,1,0,0,0,,0,0,1,0,0,0,3,0,3,0
id_00000221,26-09-2015,A,Spain,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,01-10-2015,A,170,1,1,0,0,0,,0,0,4,0,0,0,3,2,5,850
id_00000222,25-09-2015,A,FIN,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,01-10-2015,A,170,1,1,0,1,0,,0,0,16,0,0,0,4,2,6,1020
id_00000223,07-09-2015,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,08-09-2015,A,0,2,1,0,0,0,,0,0,0,0,0,0,0,1,1,0
id_00000224,30-09-2015,B,Italy,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,01-10-2015,A,109,2,,0,0,0,,0,0,2,0,0,0,1,0,1,109
id_00000225,01-09-2015,D,Spain,Transient,No Deposit,TA/TO,City Hotel,0,Groups,BB,Check-Out,04-09-2015,A,0,1,1,0,0,0,,0,0,1,0,0,0,3,0,3,0
id_00000226,30-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,03-10-2015,A,100,1,31,0,1,0,,80,0,85,0,0,0,3,0,3,300
id_00000227,09-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,15-09-2015,A,76,1,21,0,1,0,,0,0,327,0,0,0,4,2,6,456
id_00000228,09-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,15-09-2015,A,76,1,21,0,1,0,,0,0,327,0,0,0,4,2,6,456
id_00000229,09-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,15-09-2015,A,76,1,21,0,1,0,,0,0,327,0,0,0,4,2,6,456
id_00000230,09-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,15-09-2015,A,76,1,21,0,1,0,,0,0,327,0,0,0,4,2,6,456
id_00000231,09-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,15-09-2015,A,0,1,21,0,1,0,,0,0,327,0,0,0,4,2,6,0
id_00000232,04-09-2015,A,Germany,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,05-09-2015,A,108,2,6,0,0,0,,0,0,219,0,0,0,1,0,1,108
id_00000233,04-09-2015,A,Germany,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,05-09-2015,A,108,2,6,0,0,0,,0,0,219,0,0,0,1,0,1,108
id_00000234,04-09-2015,A,Germany,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,05-09-2015,A,108,2,6,0,0,0,,0,0,219,0,0,0,1,0,1,108
id_00000235,04-09-2015,A,Germany,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,05-09-2015,A,108,2,6,0,0,0,,0,0,219,0,0,0,1,0,1,108
id_00000236,04-09-2015,A,Germany,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,05-09-2015,A,108,2,6,0,0,0,,0,0,219,0,0,0,1,0,1,108
id_00000237,04-09-2015,A,Germany,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,05-09-2015,A,108,2,6,0,0,0,,0,0,219,0,0,0,1,0,1,108
id_00000238,04-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,05-09-2015,A,108,2,6,0,0,0,,0,0,1,0,0,0,1,0,1,108
id_00000239,04-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,05-09-2015,A,108,2,6,0,0,0,,0,0,219,0,0,0,1,0,1,108
id_00000240,04-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,05-09-2015,A,108,2,6,0,0,0,,0,0,219,0,0,0,1,0,1,108
id_00000241,04-09-2015,A,Italy,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,05-09-2015,A,110,2,39,0,0,0,,38,0,41,0,0,0,1,0,1,110
id_00000242,04-09-2015,A,Italy,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,05-09-2015,A,110,2,39,0,0,0,,38,0,41,0,0,0,1,0,1,110
id_00000243,04-09-2015,A,Italy,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,05-09-2015,A,110,2,39,0,0,0,,38,0,41,0,0,0,1,0,1,110
id_00000244,04-09-2015,A,Italy,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,05-09-2015,A,110,2,39,0,0,0,,38,0,41,0,0,0,1,0,1,110
id_00000245,04-09-2015,A,Italy,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,06-09-2015,A,116,2,21,0,0,0,,0,0,63,0,0,0,2,0,2,232
id_00000246,04-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,06-09-2015,A,116,2,21,0,0,0,,0,0,63,0,0,0,2,0,2,232
id_00000247,04-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,06-09-2015,A,116,2,21,0,0,0,,0,0,63,0,0,0,2,0,2,232
id_00000248,17-09-2015,A,France,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,19-09-2015,A,82,2,20,0,0,0,,0,0,56,0,0,0,2,0,2,164
id_00000249,17-09-2015,A,France,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,19-09-2015,A,82,2,20,0,0,0,,0,0,14,0,0,0,2,0,2,164
id_00000250,17-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,19-09-2015,A,82,2,20,0,0,0,,0,0,14,0,0,0,2,0,2,164
id_00000251,17-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,19-09-2015,A,82,2,20,0,0,0,,0,0,14,0,0,0,2,0,2,164
id_00000252,18-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,19-09-2015,A,108,2,6,0,0,0,,0,0,72,0,0,0,1,0,1,108
id_00000253,18-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,19-09-2015,A,109,2,6,0,0,0,,0,0,74,0,0,0,1,0,1,109
id_00000254,18-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,19-09-2015,A,108,2,6,0,0,0,,0,0,72,0,0,0,1,0,1,108
id_00000255,18-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,19-09-2015,A,108,2,6,0,0,0,,0,0,72,0,0,0,1,0,1,108
id_00000256,18-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,19-09-2015,A,108,2,6,0,0,0,,0,0,72,0,0,0,1,0,1,108
id_00000257,18-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,19-09-2015,A,108,2,6,0,0,0,,0,0,72,0,0,0,1,0,1,108
id_00000258,18-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,19-09-2015,A,108,2,6,0,0,0,,0,0,72,0,0,0,1,0,1,108
id_00000259,18-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,19-09-2015,A,108,2,6,0,0,0,,0,0,72,0,0,0,1,0,1,108
id_00000260,18-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,19-09-2015,A,108,2,6,0,0,0,,0,0,72,0,0,0,1,0,1,108
id_00000261,18-09-2015,A,Germany,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,20-09-2015,A,109,2,6,0,0,0,,0,0,74,0,0,0,2,0,2,218
id_00000262,18-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,20-09-2015,A,109,2,6,0,0,0,,0,0,74,0,0,0,2,0,2,218
id_00000263,18-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,20-09-2015,A,109,2,6,0,0,0,,0,0,74,0,0,0,2,0,2,218
id_00000264,18-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,20-09-2015,A,109,2,6,0,0,0,,0,0,74,0,0,0,2,0,2,218
id_00000265,18-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,20-09-2015,A,109,2,6,0,0,0,,0,0,74,0,0,0,2,0,2,218
id_00000266,18-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,20-09-2015,A,109,2,6,0,0,0,,0,0,74,0,0,0,2,0,2,218
id_00000267,18-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,20-09-2015,A,109,2,6,0,0,0,,0,0,74,0,0,0,2,0,2,218
id_00000268,18-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,20-09-2015,A,109,2,6,0,0,0,,0,0,74,0,0,0,2,0,2,218
id_00000269,18-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,20-09-2015,A,109,2,6,0,0,0,,0,0,74,0,0,0,2,0,2,218
id_00000270,18-09-2015,A,Portugal,Transient-Party,No Deposit,TA/TO,City Hotel,0,Offline TA/TO,HB,Check-Out,20-09-2015,A,109,2,6,0,0,0,,0,0,74,0,0,0,2,0,2,218
